Latitude,Longitude,Average_dist_F,Average_popularity_F,Average_rating_F,Max_rating_F,Max_popularity_F,Min_rating_F,Min_popularity_F
45.516926210319546,-73.56425732374191,689.06,0.9384631084658914,8.606000000000002,9.5,0.9977306300712925,8.0,0.30275393036317055
45.55321884238814,-73.53978216648102,893.3469387755102,0.8043480458681805,,9.0,0.9920786143997945,5.6,0.07379020460011275
45.52689,-73.57264,720.76,0.9416467918388318,8.46,9.4,0.9996217716785487,7.3,0.47559000049954686
45.5534000891078,-73.66225451231003,696.04,0.7725419084116552,,8.3,0.9948689403184254,6.1,0.009805390824038194
45.55984236120471,-73.61544728279114,883.5357142857143,0.757222529766365,,8.1,0.9990651337715073,6.2,0.04299671012724172
45.5457759528664,-73.56217458844185,767.952380952381,0.7627905230187447,,8.7,0.9968814004438831,5.8,0.047792359787906684
45.55988367688166,-73.63356828689575,616.85,0.5941263996231989,,8.6,0.9977520392215633,7.9,0.02749648533116387
45.5616903,-73.610512,733.75,0.8119741377464729,,8.1,0.9992292705902502,6.2,0.04299671012724172
45.53830765459552,-73.6548838019371,609.4545454545455,0.9626825535536919,,9.1,0.9992435433570975,7.8,0.763036388419077
45.55675103297278,-73.66716161370277,773.4444444444445,0.9129599101767205,,8.3,0.9916218858606836,6.1,0.7194188129339814
45.52783154456306,-73.5719096660614,744.76,0.9223799838717734,,9.4,0.9996217716785487,6.6,0.09593440236357019
45.53519006163501,-73.61548215150833,615.1224489795918,0.9184800726687731,,9.5,0.9985299050147366,6.2,0.3473277812270298
45.53330725719417,-73.62082242965698,676.14,0.9245160461581282,,9.5,0.999379134642146,6.6,0.3592384051610325
45.51689731423111,-73.58910799026489,707.0,0.9620197392365495,8.732000000000001,9.3,0.9963675808373832,8.2,0.9056141928393528
45.51586835126322,-73.56008380651474,650.08,0.9487439251536106,8.549999999999999,9.5,0.9991222248388961,7.8,0.30275393036317055
45.55969734528566,-73.60145956277847,647.1153846153846,0.8488472819436873,,8.2,0.9990651337715073,5.9,0.08694255924982337
45.55463653358596,-73.61255215771962,745.6486486486486,0.8291912413816115,,7.9,0.9976521298536328,5.7,0.0732407030764949
45.55774990838239,-73.58380123972893,705.0869565217391,0.7269092230309091,,8.6,0.9921571146174542,6.2,0.1678477381232739
45.54365380040509,-73.55942063033581,691.6486486486486,0.7788727947369751,,8.7,0.9968814004438831,5.8,0.047792359787906684
45.54710313981358,-73.54892447590828,709.3,0.8052371063392492,,9.0,0.993163344680183,6.3,0.05899648176297216
45.51601387670667,-73.56291957199574,679.02,0.9451753052588008,8.626,9.5,0.9991222248388961,8.0,0.30275393036317055
45.529668174024685,-73.60166944563389,749.2142857142857,0.9742356168740806,8.807142857142859,9.4,0.9909439294354407,6.8,0.9561469238619252
45.55970526805903,-73.55155438184738,104117.63888888889,0.8763332046012908,,9.1,0.9998215904144098,5.6,0.1742562104376744
45.53946063965585,-73.57605636119843,717.86,0.8839972310832317,,9.2,0.9973666745166885,5.9,0.21869447001648504
45.5121682576952,-73.55481594800949,727.68,0.9363286161838906,8.770000000000001,9.5,0.9991222248388961,8.3,0.30275393036317055
45.526991277453526,-73.55821162462234,708.8,0.9411726505241675,,9.4,0.9996217716785487,5.7,0.25701684900126315
45.52097057660443,-73.5499919950962,684.2,0.9717070942787612,8.293333333333333,9.0,0.9946619851991407,5.8,0.9291713945206848
45.50206,-73.56295,710.5,0.9517059524574134,8.928000000000003,9.5,0.9995646806111599,8.6,0.30275393036317055
45.50038,-73.57507,512.1,0.9748007164928958,8.709999999999999,9.4,0.9995646806111599,8.3,0.7092637393221863
45.50631445605528,-73.55967122894072,620.14,0.9511730073433382,8.920000000000005,9.5,0.9991222248388961,8.5,0.30275393036317055
45.50928678961862,-73.57101917266846,695.24,0.953227429403327,8.783999999999999,9.5,0.9991222248388961,8.3,0.30275393036317055
45.52723106564012,-73.58672618865965,736.02,0.9477479714830116,8.781999999999996,9.5,0.9950188043703212,8.2,0.47559000049954686
45.53370598779895,-73.55217933654784,759.1081081081081,0.8365990002505451,,8.9,0.9981659494601326,5.9,0.06088048698680483
45.51941,-73.58685,664.24,0.9599008042704118,8.8,9.3,0.9963675808373832,8.2,0.8848473170766519
45.49788352593901,-73.56856763362885,656.04,0.9745766340533945,8.696,9.3,0.9995646806111599,8.3,0.7987468510708143
45.53613488953656,-73.62258464097977,772.86,0.9434886924004654,,9.5,0.999379134642146,5.6,0.3473277812270298
45.53035130173597,-73.6243924498558,779.8125,0.8465183964070687,,9.5,0.999379134642146,6.9,0.00987675465827428
45.51862424058306,-73.55219006538391,679.96,0.9605400814974985,7.81,9.2,0.9977306300712925,5.9,0.8936393414545377
45.55873962047568,-73.60589044634253,718.921052631579,0.7960440397489045,,8.2,0.9990651337715073,5.9,0.005380833101400872
45.49047561880464,-73.56022328138351,702.5869565217391,0.9404537064358701,,9.3,0.9998786814817987,5.6,0.3731828983707637
45.485328993998365,-73.57692271471024,713.8,0.9184359052137536,,9.4,0.9986797690666324,6.4,0.1675178753830439
45.48295816149219,-73.57975836854166,658.86,0.8956330389418449,,9.2,0.9986797690666324,5.9,0.04766768811712632
45.55437339981968,-73.55137467384337,85443.54545454546,0.9104357843245352,,9.1,0.9998215904144098,6.3,0.15852048498861745
45.52551168509886,-73.57424452900887,670.1,0.9293189749298851,8.668000000000001,9.4,0.9996217716785487,7.8,0.47559000049954686
45.55671730558936,-73.53024959564209,911.9166666666666,0.8811917046679084,,8.8,0.9920786143997945,8.2,0.13155922841422424
45.51989655507833,-73.58010649681091,598.36,0.9620233074282618,8.766000000000002,9.3,0.9963675808373832,8.2,0.8064255996346171
45.48378886396517,-73.5750612616539,659.32,0.9274639680611341,,9.2,0.9986797690666324,7.1,0.19234694241652214
45.52357479400008,-73.62344294786453,644.8095238095239,0.8617872834404982,,9.2,0.9955326239768211,6.1,0.07270547431972425
45.54640752148169,-73.63842844963074,652.4857142857143,0.8373326645522585,,8.7,0.9927494344416137,5.8,0.02911644436832302
45.54218173507584,-73.62268656492233,618.375,0.9568326857065377,7.9875,9.5,0.999379134642146,6.3,0.8953663462430509
45.52275023118295,-73.57724860310555,620.88,0.9345807731557804,8.776,9.4,0.9996217716785487,8.3,0.07826471700671533
45.55069206841976,-73.65636706352234,741.5277777777778,0.8655610426414768,,8.3,0.9916218858606836,6.1,0.009805390824038194
45.540105018786974,-73.65347027778625,696.5555555555555,0.9122613375326983,,9.1,0.9992435433570975,7.8,0.3423965402813162
45.54407915308118,-73.66735741496086,709.4333333333333,0.7175424198524673,,8.3,0.9963390353036888,6.2,0.04349625696689432
45.51814312154928,-73.56800436973572,714.78,0.954869653956768,8.702000000000002,9.5,0.9996217716785487,8.1,0.40319139066703774
45.48020822800015,-73.57759863138199,62709.63888888889,0.883588738662212,,9.2,0.9986797690666324,5.9,0.04154088790882556
45.51074821798916,-73.56512099504471,641.2,0.9484600398210199,8.824,9.5,0.9991222248388961,8.4,0.30275393036317055
45.55903106539297,-73.54830354452133,91599.0,0.8691561412150932,,9.1,0.9998215904144098,5.6,0.039043153710562564
45.51329411414168,-73.55057805776596,776.82,0.9547737409635546,8.408000000000001,9.5,0.9997002718962085,7.4,0.30275393036317055
45.52714838624861,-73.58947947621346,739.1111111111111,0.9456565988155189,,9.5,0.9950188043703212,7.1,0.47559000049954686
45.53006276144042,-73.54559183120728,794.8260869565217,0.9324547514506251,,9.0,0.9957253063292585,5.7,0.5329237049248182
45.545350334193245,-73.61032962799072,786.28,0.872252313972325,,9.0,0.9902160183262326,6.1,0.038550743254333567
45.50229349416256,-73.5733064264059,598.74,0.9665771764185345,8.786000000000001,9.4,0.9995646806111599,8.4,0.35870317640426186
45.527371996141,-73.60398352146149,744.78,0.952016527864009,8.568,9.4,0.9910509751867949,7.8,0.8872950965909496
45.55398156058887,-73.55496388156098,79951.17021276595,0.7950549033258342,,9.1,0.9998215904144098,6.3,0.10723129732314257
45.5021829099012,-73.56825381517409,680.66,0.9786178252585153,8.876000000000003,9.5,0.9995646806111599,8.5,0.9337315435283707
45.55315915057821,-73.53263273835182,950.9705882352941,0.8328495395448323,,8.8,0.9920786143997945,6.3,0.0640204956931926
45.5238445756922,-73.55236601831166,656.6153846153846,0.9704120053731475,8.376923076923077,9.0,0.9896665168026147,6.4,0.9106596159198441
45.49572236030835,-73.55461344122887,586.82,0.9494668407944223,,9.3,0.9990579973880837,5.6,0.5845197570775083
45.54902230455398,-73.59198164194822,674.0909090909091,0.959176643006312,,9.1,0.9902160183262326,7.2,0.9155694477152868
45.539306918976,-73.59521873295307,698.84375,0.9449642110371304,,9.4,0.9938698466391203,7.1,0.6267742833286947
45.48830194643546,-73.56871783733366,759.8571428571429,0.9368883737099716,,9.3,0.9995646806111599,6.0,0.07314079370856437
45.533313304815366,-73.56671154499054,737.4186046511628,0.8745050378717912,,9.4,0.9996217716785487,7.5,0.002925917203679519
45.52794135176983,-73.62388551235199,793.2765957446809,0.8062470382110818,,9.3,0.999379134642146,5.3,0.0023764156800616582
45.54428297135084,-73.54544162750244,720.8260869565217,0.8155348827973136,,9.0,0.9899519721395591,6.3,0.0640204956931926
45.46976497412213,-73.58923405408859,604.2702702702703,0.8672042485012149,,9.1,0.9971097647134385,5.9,0.122046429310554
45.54714142711512,-73.54339510202408,660.8,0.7674937735054628,,9.0,0.9920786143997945,6.3,0.05957452882028445
45.51433912935237,-73.56168508529663,673.1,0.9487905971012012,8.712,9.5,0.9991222248388961,8.1,0.30275393036317055
45.55897660298603,-73.59951764345168,621.0909090909091,0.8828335594269354,,8.2,0.9930777080790997,5.9,0.2785972724742555
45.53280412806031,-73.57190161943436,639.3142857142857,0.8932274701826607,,9.4,0.9996217716785487,7.2,0.04243293583677664
45.53255611409675,-73.58993947505951,778.82,0.9118010090846159,,9.5,0.9950188043703212,6.8,0.44324791082375276
45.55458281524975,-73.59631910920143,695.18,0.898097868362271,,9.0,0.9921642510008778,5.9,0.03310568270212022
45.52164617544124,-73.59366774559021,564.3,0.9615330378870595,8.62,9.4,0.9963675808373832,7.0,0.9163901318090019
45.54434593245247,-73.57697686180472,688.0,0.9520001753511356,,9.0,0.9988653150356462,5.9,0.5988710241423851
45.541602844435374,-73.56496073305605,690.2857142857143,0.8531281317254041,,8.7,0.9968814004438831,6.0,0.05899648176297216
45.521564270906616,-73.57036739587784,741.58,0.9399282079827586,8.698000000000002,9.4,0.9996217716785487,8.2,0.40319139066703774
45.4912258547597,-73.58763009309769,664.560975609756,0.8030708922666635,,9.4,0.9978448122060702,6.4,0.059274800716492895
45.49658063218649,-73.5762146115303,464.46,0.9762414095784537,8.581999999999999,9.4,0.9995646806111599,8.1,0.7092637393221863
45.49487159597493,-73.57112377882004,669.8,0.971514982836998,8.661999999999997,9.4,0.9995646806111599,8.3,0.7092637393221863
45.49228068089086,-73.58096480369566,636.26,0.9630248911878296,8.408000000000005,9.4,0.9978448122060702,7.7,0.3893111249081191
45.50531166520915,-73.56089115142822,612.62,0.9622245534408072,8.916000000000004,9.5,0.9991222248388961,8.5,0.30275393036317055
45.56221872617909,-73.54626774787903,1163.75,0.7741928629399342,,9.1,0.9998215904144098,5.6,0.09096747950073862
45.49790394592446,-73.57077571808077,552.84,0.9740857936015186,8.657999999999998,9.4,0.9995646806111599,8.3,0.7092637393221863
45.505173440423306,-73.5706517100334,616.46,0.9816386563617292,8.781999999999998,9.5,0.9991222248388961,8.3,0.9337315435283707
45.50538591756765,-73.5704317688942,628.3,0.96774069237192,8.811999999999998,9.5,0.9991222248388961,8.4,0.30275393036317055
45.51401222645779,-73.56598667800426,645.38,0.9459912793394567,8.733999999999998,9.5,0.9991222248388961,8.1,0.30275393036317055
45.54699194653282,-73.55115339159964,734.58,0.7928345001320232,,9.0,0.9981659494601326,6.1,0.05899648176297216
45.4912954250061,-73.56159925460815,674.85,0.9525685628037422,,9.3,0.9998786814817987,5.6,0.7987468510708143
45.51487490356938,-73.58486406505108,720.3125,0.9381864308805583,,9.3,0.9963675808373832,7.2,0.04141956939062422
45.51059890498207,-73.56692545115948,623.44,0.9480772442141775,8.8,9.5,0.9991222248388961,8.3,0.30275393036317055
45.472636238971525,-73.58546018600464,638.6,0.9681192775125422,,9.1,0.9971097647134385,6.8,0.9403112890449378
45.4801160762769,-73.58560770750046,722.3,0.9397285595287325,8.152000000000001,9.2,0.9986797690666324,6.4,0.4161296538140401
45.50238607958335,-73.57333794236183,600.3,0.9665771764185345,8.786000000000001,9.4,0.9995646806111599,8.4,0.35870317640426186
45.502053864057466,-73.57346534729004,598.64,0.9665771764185345,8.786000000000001,9.4,0.9995646806111599,8.4,0.35870317640426186
45.512903912221326,-73.57059180741999,656.3,0.9479179601361625,8.754000000000001,9.5,0.9991222248388961,8.1,0.30275393036317055
45.50277615861811,-73.57589408755302,636.9,0.9684491925182158,8.776,9.4,0.9995646806111599,8.4,0.35870317640426186
45.50710632433956,-73.56861054897308,611.0,0.9561943094478579,8.796,9.5,0.9991222248388961,8.4,0.30275393036317055
45.498488900657,-73.57436656951904,446.5,0.9754311446045374,8.635999999999997,9.4,0.9995646806111599,8.2,0.7092637393221863
45.49291337906463,-73.5646878182888,769.0,0.972668936036595,8.472000000000001,9.3,0.9995646806111599,7.7,0.7987468510708143
45.5063713381299,-73.5642009973526,683.8,0.8753138224610528,,9.5,0.9991222248388961,6.2,0.009898163808545106
45.501187681489775,-73.57045487814501,580.88,0.9673808759197016,8.778,9.4,0.9995646806111599,8.4,0.35870317640426186
45.46766565386597,-73.59391784324544,680.1190476190476,0.8083986397373535,,9.1,0.9998644087149514,6.5,0.069501238162524
45.53102667048665,-73.59862312674522,764.2,0.9522537412490099,8.424,9.5,0.9950188043703212,7.2,0.8872950965909496
45.551961779348346,-73.6303174495697,797.3333333333334,0.8289499287551052,,8.7,0.9976521298536328,5.8,0.02749648533116387
45.53857953787113,-73.58848571777344,813.4285714285714,0.9409586609697937,8.03142857142857,9.5,0.9950188043703212,5.9,0.5058982208996124
45.53579541676834,-73.55795860291892,758.4473684210526,0.867181951109764,,8.9,0.9968814004438831,6.0,0.1572216632055207
45.52571087285848,-73.58128398656845,659.58,0.951442191726077,,9.5,0.9996217716785487,6.3,0.47559000049954686
45.54144823434163,-73.59839379787445,760.6585365853658,0.8988844092127576,,9.2,0.9938698466391203,6.1,0.011753623498683337
45.52797141659334,-73.54948371648788,722.8108108108108,0.8928952288262056,,9.0,0.9957253063292585,5.7,0.1357768310175769
45.56157008176612,-73.65338176488876,658.953488372093,0.8212807285616818,,9.2,0.9985441777815839,6.3,0.11772178095584719
45.54612833838664,-73.64650368695946,639.0714285714286,0.8911171396559653,,8.7,0.9904943372797533,5.8,0.16099681003660965
45.56001959585449,-73.534934520776,902.3333333333334,0.947177084597068,,8.8,0.9953470780078072,6.2,0.8424857450741113
45.49996470926352,-73.55615437030792,629.46,0.9715495229327681,8.655999999999999,9.3,0.9990579973880837,8.1,0.7987468510708143
45.529996997063385,-73.63287091255188,610.75,0.8918118325994752,,9.3,0.999379134642146,6.9,0.37245498726155557
45.54851320767612,-73.62365484237671,813.936170212766,0.8455770138000956,,9.1,0.9976521298536328,6.3,0.038550743254333567
45.50714391928411,-73.55511903762817,575.48,0.9508561519193303,8.840000000000002,9.5,0.9991222248388961,8.3,0.30275393036317055
45.51613214980722,-73.56049686670303,635.66,0.9451343424179494,8.464,9.5,0.9977306300712925,7.7,0.30275393036317055
45.50114344835097,-73.56077313423157,707.52,0.9635228043132297,8.870000000000003,9.4,0.9995646806111599,8.5,0.35870317640426186
45.49837045828952,-73.56055587530136,715.76,0.9715762130067723,8.758000000000001,9.3,0.9995646806111599,8.3,0.7987468510708143
45.502939709023714,-73.56064036488532,656.72,0.9500042104662196,8.912000000000004,9.5,0.9991222248388961,8.5,0.30275393036317055
45.55358456339093,-73.6383855342865,799.5714285714286,0.7984134800165971,,8.6,0.9927494344416137,6.4,0.2194723358096584
45.54718706660108,-73.6184298992157,748.96,0.8670804341775675,,9.1,0.9991935886731322,5.2,0.038550743254333567
45.49969963056761,-73.57193648815155,522.74,0.9738268856109101,8.716,9.4,0.9995646806111599,8.3,0.7092637393221863
45.55331992800521,-73.56932803988457,773.71875,0.7638378934823409,,9.0,0.9994362257095349,6.4,0.09116016185317605
45.51086,-73.54983,731.78,0.9566410470501759,,9.5,0.9997002718962085,6.2,0.30275393036317055
45.50424245563397,-73.553469479084,486.32,0.9607273401985341,8.636,9.5,0.9990579973880837,7.9,0.30275393036317055
45.557568,-73.579191,768.75,0.7453347875696887,,9.0,0.9979447215740007,5.6,0.1678477381232739
45.48918571608228,-73.57190027832984,773.08,0.966570325490448,8.304000000000004,9.4,0.9995646806111599,7.0,0.7092637393221863
45.48752158511353,-73.56500297784805,707.5294117647059,0.9369418666008438,,9.3,0.9998786814817987,5.6,0.3731828983707637
45.51025293429709,-73.55677664279938,689.44,0.9514593190462939,8.856000000000002,9.5,0.9991222248388961,8.4,0.30275393036317055
45.50761009451047,-73.55183601379395,586.64,0.9576591235093879,8.6,9.5,0.9990579973880837,7.8,0.30275393036317055
45.495369835210354,-73.56859177350998,733.42,0.9676196593090555,8.719999999999999,9.4,0.9995646806111599,8.3,0.7092637393221863
45.491366875439965,-73.57010722160338,770.2,0.9543327124679756,8.542000000000003,9.4,0.9995646806111599,8.0,0.3731828983707637
45.4891,-73.57656,833.9722222222222,0.8383695635921407,,9.4,0.9995646806111599,6.4,0.04766768811712632
45.52423612093815,-73.58155220746994,645.16,0.9544850028902353,8.819999999999999,9.5,0.9996217716785487,8.0,0.47559000049954686
45.527070404438426,-73.59791234135628,722.08,0.941469952257595,8.55,9.5,0.9950188043703212,7.8,0.24066739457777586
45.49544692088696,-73.56329441070557,775.64,0.9720165278640093,8.657999999999998,9.3,0.9995646806111599,8.2,0.7987468510708143
45.48049514330605,-73.57782661914825,61045.02702702703,0.8863761009693013,,9.2,0.9986797690666324,5.9,0.04154088790882556
45.48504797982277,-73.5719633102417,3916.40625,0.8678160556819837,,9.2,0.9986797690666324,8.0,0.04154088790882556
45.49750375338383,-73.55284452438353,659.42,0.9641974780020978,8.376000000000003,9.3,0.9990579973880837,7.1,0.7711718655219908
45.49276061084002,-73.55641052126883,498.62068965517244,0.9590302688472501,,9.3,0.9998786814817987,5.6,0.7987468510708143
45.49716534003792,-73.55933010578154,693.38,0.9704606535499937,8.637999999999998,9.3,0.9995646806111599,8.0,0.7987468510708143
45.48972725318433,-73.56406286358833,687.2954545454545,0.8973278785413492,,9.3,0.9998786814817987,5.6,0.30346756870553143
45.51522812881499,-73.5750961303711,644.42,0.9541772820370094,8.718,9.5,0.9963675808373832,7.9,0.40319139066703774
45.52719536319051,-73.5645255446434,743.9714285714285,0.921608663161683,,9.4,0.9996217716785487,5.8,0.25701684900126315
45.48952522221574,-73.5844581949641,649.1794871794872,0.8168506244581375,,9.4,0.9978448122060702,6.4,0.059274800716492895
45.50788520688478,-73.56315059590997,662.48,0.9498255154252927,8.950000000000003,9.5,0.9991222248388961,8.6,0.30275393036317055
45.49649602765373,-73.57870370149612,515.32,0.9764120238132441,8.604,9.4,0.9995646806111599,8.1,0.7092637393221863
45.52933653055564,-73.57795268297195,770.12,0.8336483332976514,,9.5,0.9996217716785487,6.3,0.002925917203679519
45.50373771539475,-73.56948494911194,626.42,0.9806682509437867,8.818000000000001,9.5,0.9995646806111599,8.4,0.9337315435283707
